rhos_443,rhos_492,rhos_560,rhos_665,rhos_704,rhos_740,rhos_783,rhos_833,rhos_865,rhos_1614,rhos_2202,geometry,lev1_name,lev2_name,lev3_name
0.01443012,0.014756888,0.016111894,0.0008674815,0.002700378,0.0042538405,0.006927894,0.005577439,0.0056721,0.0019703882,-0.00035359475,POINT (327585.00830112764 6919035.028932322),SEDIMENT,SAND,SAND
0.01443012,0.011543687,0.014725147,0.0012123904,0.002700378,0.0042538405,0.006927894,0.0067115934,0.0056721,0.0019703882,-0.00035359475,POINT (327585.00039553083 6919024.812453944),ANGIO,ANGIO,ZOSMA
0.014432636,0.009615989,0.015860721,0.001787702,0.0030452486,0.004366688,0.005954713,0.0062581715,0.005882842,0.00089740474,0.00010345434,POINT (327584.9897409259 6919015.0218211925),ANGIO,ANGIO,ZOSMA
0.014432636,0.015529253,0.018255249,0.0021325704,0.0030452486,0.004366688,0.005954713,0.0050105522,0.005882842,0.00089740474,0.00010345434,POINT (327584.9818423842 6919004.805342915),ALGAE,BROWN,
0.014432636,0.015143906,0.018759212,0.0025923725,0.0028156063,0.0045917127,0.005954713,0.004556842,0.0060933735,0.00036086046,0.0009032054,POINT (327584.9958490144 6918995.01343846),ALGAE,BROWN,
0.014432636,0.015786113,0.018885197,0.0027073172,0.0028156063,0.0045917127,0.005954713,0.0036493705,0.0060933735,0.00036086046,0.0009032054,POINT (327584.98795760295 6918984.796960287),ALGAE,BROWN,
0.014016879,0.010775333,0.014600936,-5.1354982e-05,0.0017825527,0.0049295733,0.005846823,0.0033092843,0.004198663,0.0011120866,0.0010174944,POINT (327585.00363378593 6918925.197659167),SEDIMENT,SAND,SAND
0.014016879,0.011675527,0.012709272,0.0017881994,0.002356714,0.0047045564,0.0051978016,0.004443644,0.005040879,0.0010047801,0.00067474745,POINT (327584.9957672133 6918914.98118135),SEDIMENT,SAND,SAND
0.014016879,0.012704024,0.010312154,0.0009834463,0.002356714,0.0047045564,0.0051978016,0.0030823995,0.005040879,0.0010047801,0.00067474745,POINT (327585.00980506046 6918905.1892773425),ANGIO,ANGIO,ZOSMA
0.01846511,0.014368228,0.025932604,0.0135034,0.024948047,0.026955495,0.023571186,0.048037138,0.027549729,0.021705948,0.01403927,POINT (327594.9971236354 6919174.995849732),ALGAE,BROWN,ASCNO
0.01846511,0.013725749,0.023541667,0.01051831,0.024948047,0.026955495,0.023571186,0.032428667,0.027549729,0.021705948,0.01403927,POINT (327595.0111003629 6919165.203944885),ALGAE,BROWN,ASCNO
0.01846511,0.010768826,0.019134369,0.0071874647,0.011536713,0.015835514,0.022275154,0.017480452,0.018508358,0.009802102,0.0059296824,POINT (327595.00317889644 6919154.987466251),ALGAE,BROWN,ASCNO
0.01846511,0.01051159,0.01585791,0.0048895064,0.011536713,0.015835514,0.022275154,0.011360089,0.018508358,0.009802102,0.0059296824,POINT (327595.01716258656 6919145.195561504),ROCK,GRAVEL,GRAVEL
0.013730429,0.011284879,0.0133370785,0.0031661,0.006717924,0.009202932,0.012334171,0.010680091,0.011565667,0.0058329175,0.0028453039,POINT (327595.00924825034 6919134.979082969),ROCK,GRAVEL,GRAVEL
0.013730429,0.009612735,0.0133370785,0.0027063282,0.006717924,0.009202932,0.012334171,0.010113207,0.011565667,0.0058329175,0.0028453039,POINT (327594.998585372 6919125.188450061),ANGIO,ANGIO,ZOSMA
0.013730429,0.010127327,0.0133370785,0.0035109094,0.0064883768,0.008078275,0.009739351,0.009432911,0.010302935,0.0037944023,0.0015886124,POINT (327594.99067809083 6919114.971971629),ANGIO,ANGIO,ZOSMA
0.013730429,0.009612735,0.012580304,0.0027063282,0.0064883768,0.008078275,0.009739351,0.008525793,0.010302935,0.0037944023,0.0015886124,POINT (327595.00467563374 6919105.180067077),ANGIO,ANGIO,ZOSMA
0.013730429,0.01051322,0.013715425,0.0030511597,0.005110959,0.0072909403,0.008982418,0.007958814,0.0076718605,0.002184926,0.0019313513,POINT (327594.996775483 6919094.963588751),ANGIO,ANGIO,ZOSMA
0.013730429,0.011284879,0.01447203,0.0025913832,0.005110959,0.0072909403,0.008982418,0.00648454,0.0076718605,0.002184926,0.0019313513,POINT (327595.0107799883 6919085.1716843005),ALGAE,BROWN,SACLA
0.01443012,0.012957853,0.01522946,0.0014423205,0.003274482,0.005716421,0.008009411,0.006144527,0.0068300096,0.002506897,0.0017028986,POINT (327595.00288696797 6919074.955206075),SEDIMENT,SAND,SAND
0.01443012,0.012186557,0.012707386,0.0009824514,0.003274482,0.005716421,0.008009411,0.006257941,0.0068300096,0.002506897,0.0017028986,POINT (327595.0168984358 6919065.163301724),SEDIMENT,SAND,SAND
0.01443012,0.011415095,0.011572045,0.0013273553,0.0023558997,0.0050414084,0.006711577,0.0063713584,0.0057773693,0.0018630854,0.0010174144,POINT (327595.0090125458 6919054.9468236),SEDIMENT,SAND,SAND
0.01443012,0.012057989,0.014346875,0.0021320754,0.0023558997,0.0050414084,0.006711577,0.00693841,0.0057773693,0.0018630854,0.0010174144,POINT (327594.99837685446 6919045.156191078),SEDIMENT,SAND,SAND
0.01443012,0.013985993,0.016868148,0.0013273553,0.002700378,0.0042538405,0.006927894,0.0065981816,0.0056721,0.0019703882,-0.00035359475,POINT (327594.9904980195 6919034.939713056),SEDIMENT,SAND,SAND
0.01443012,0.0107720755,0.015985841,0.0016722461,0.002700378,0.0042538405,0.006927894,0.005577439,0.0056721,0.0019703882,-0.00035359475,POINT (327595.0045233399 6919025.147808904),ANGIO,ANGIO,ZOSMA
0.014432636,0.012188182,0.016995111,0.0024774238,0.0030452486,0.004366688,0.005954713,0.0053508263,0.005882842,0.00089740474,0.00010345434,POINT (327594.9966516353 6919014.9313309835),ANGIO,ANGIO,ZOSMA
0.014432636,0.015400805,0.019011185,0.002937208,0.0030452486,0.004366688,0.005954713,0.0046702707,0.005882842,0.00089740474,0.00010345434,POINT (327595.0106839181 6919005.13942693),ANGIO,ANGIO,ZOSMA
0.014432636,0.012702399,0.018885197,0.002937208,0.0028156063,0.0045917127,0.005954713,0.0041031158,0.0060933735,0.00036086046,0.0009032054,POINT (327595.0028193438 6918994.922949112),ANGIO,ANGIO,ZOSMA
0.014432636,0.015400805,0.01964104,0.003167088,0.0028156063,0.0045917127,0.005954713,0.0042165485,0.0060933735,0.00036086046,0.0009032054,POINT (327595.0168585891 6918985.131045159),ANGIO,ANGIO,ZOSMA
0.014016879,0.012318372,0.015231337,0.002822761,0.0017825527,0.00537959,0.004981451,0.003536165,0.0048303306,0.0013266992,0.00067474745,POINT (327595.00459534954 6918945.115553943),ALGAE,BROWN,
0.014016879,0.014888596,0.016365869,0.0021330675,0.0017825527,0.0049295733,0.005846823,0.0036496026,0.004198663,0.0011120866,0.0010174944,POINT (327594.996752091 6918934.899076433),ALGAE,BROWN,
0.014016879,0.014888596,0.015231337,0.0022480208,0.0017825527,0.0049295733,0.005846823,0.0043302136,0.004198663,0.0011120866,0.0010174944,POINT (327595.01081215113 6918925.107172777),ANGIO,ANGIO,ZOSMA
0.014016879,0.0105181,0.012330857,0.0010984163,0.002356714,0.0047045564,0.0051978016,0.004443644,0.005040879,0.0010047801,0.00067474745,POINT (327595.0029760228 6918914.890695367),ANGIO,ANGIO,ZOSMA
0.014016879,0.009874931,0.011195436,0.0009834463,0.002356714,0.0047045564,0.0051978016,0.004103347,0.005040879,0.0010047801,0.00067474745,POINT (327595.01704304526 6918905.0987918135),ANGIO,ANGIO,ZOSMA
0.01443768,0.010133831,0.010565488,0.0007539998,0.0020126298,0.004029814,0.004440838,0.004557306,0.0037777384,-0.00017555767,0.00044628745,POINT (327594.984558817 6918894.883586218),ALGAE,BROWN,
0.01443768,0.010133831,0.010439294,0.00017911068,0.0020126298,0.004029814,0.004440838,0.0028557442,0.0037777384,-0.00017555767,0.00044628745,POINT (327594.99863272964 6918885.091682764),ALGAE,BROWN,
0.029305741,0.0138573805,0.029078677,0.020274045,0.043256897,0.062144335,0.05549319,0.05978756,0.06271106,0.038640227,0.024658939,POINT (327605.0035559588 6919174.905382749),ROCK,GRAVEL,GRAVEL
0.029305741,0.017325275,0.024046917,0.01120824,0.043256897,0.062144335,0.05549319,0.042158466,0.06271106,0.038640227,0.024658939,POINT (327605.0175618624 6919165.113478354),ROCK,BOULDER,BOULDER
0.029305741,0.012057875,0.02165508,0.008452017,0.01635413,0.017072344,0.025407538,0.026316153,0.02061199,0.011303983,0.005358595,POINT (327604.98501753 6919154.898271792),ROCK,GRAVEL,GRAVEL
0.029305741,0.010257468,0.018884202,0.0056948313,0.01635413,0.017072344,0.025407538,0.01487449,0.02061199,0.011303983,0.005358595,POINT (327604.9990303238 6919145.106367495),ALGAE,BROWN,
0.0144325495,0.013087892,0.01497818,0.0036268088,0.0121114515,0.011789832,0.013199546,0.011474177,0.015038007,0.005296657,0.0026168989,POINT (327604.9911463572 6919134.889889371),ALGAE,BROWN,
0.0144325495,0.01128801,0.015608537,0.0037417407,0.0121114515,0.011789832,0.013199546,0.010793956,0.015038007,0.005296657,0.0026168989,POINT (327605.0051661135 6919125.0979851745),ALGAE,BROWN,
0.0144325495,0.011030813,0.0144738415,0.0031670681,0.00648918,0.006729197,0.009848053,0.00954679,0.008619554,0.0039018714,0.0037593145,POINT (327604.9972892771 6919114.881507148),ANGIO,ANGIO,ZOSMA
0.0144325495,0.012059501,0.014599927,0.0016727197,0.00648918,0.006729197,0.009848053,0.008526288,0.008619554,0.0039018714,0.0037593145,POINT (327605.01131599594 6919105.089603053),ANGIO,ANGIO,ZOSMA
0.0144325495,0.012573739,0.01497818,0.0020175937,0.0043081706,0.0074040946,0.00855043,0.010000319,0.0079880655,0.0030435012,0.0023884117,POINT (327605.00344628986 6919094.873125129),ALGAE,BROWN,SACLA
0.0144325495,0.011030813,0.013086648,0.0016727197,0.0043081706,0.0074040946,0.00855043,0.006258206,0.0079880655,0.0030435012,0.0023884117,POINT (327604.99282614514 6919085.082492796),ALGAE,BROWN,
0.014992673,0.0100034475,0.011700016,0.00144329,0.0029308286,0.0056045987,0.007577392,0.006598676,0.007356746,0.002721672,0.0012459918,POINT (327604.9849634941 6919074.8660149705),ALGAE,BROWN,
0.014992673,0.013089505,0.01258306,0.0012133599,0.0029308286,0.0056045987,0.007577392,0.007392528,0.007356746,0.002721672,0.0012459918,POINT (327604.9990040654 6919065.074111074),ALGAE,BROWN,
0.014992673,0.014117606,0.015231266,0.0017881757,0.0022418767,0.00436703,0.0073610856,0.0063718534,0.0064094122,0.0023997717,0.0006747486,POINT (327605.00519607856 6919045.0657295585),SEDIMENT,SAND,SAND
0.014992673,0.0119325435,0.0147269545,0.0022479978,0.003045648,0.0051545934,0.0063876705,0.0069389055,0.005883087,0.0023997717,-0.0006962736,POINT (327604.99734768807 6919034.84925194),ANGIO,ANGIO,ZOSMA
0.014992673,0.01090382,0.013087587,0.0031675622,0.003045648,0.0051545934,0.0063876705,0.0056913537,0.005883087,0.0023997717,-0.0006962736,POINT (327605.0114021842 6919025.057348242),ANGIO,ANGIO,ZOSMA
0.015273936,0.0154039245,0.015358281,0.0030531161,0.003160874,0.005267432,0.0060634534,0.0050110486,0.005146398,0.0016487213,-0.000581979,POINT (327605.0035609242 6919014.84087073),ANGIO,ANGIO,ZOSMA
0.015273936,0.015789233,0.019642843,0.0029381763,0.003160874,0.005267432,0.0060634534,0.005124477,0.005146398,0.0016487213,-0.000581979,POINT (327604.9929679661 6919005.050238782),ANGIO,ANGIO,ZOSMA
0.015273936,0.014376198,0.02153195,0.002823233,0.0032756922,0.0044798786,0.0068205846,0.0042170454,0.005778023,0.0016487213,0.0004462887,POINT (327604.9851337611 6918994.833761369),SEDIMENT,SAND,SAND
0.014997713,0.01270715,0.016115576,0.0022489878,0.0032760997,0.0044802115,0.0057392283,0.0024022202,0.005251875,0.0015414848,0.0007890779,POINT (327605.0117126745 6918945.025096651),SEDIMENT,SAND,SAND
0.014997713,0.01270715,0.016871827,0.0024788873,0.0024723462,0.004367699,0.0050902013,0.0035366623,0.003988548,0.0005757233,0.00090332696,POINT (327604.97924492543 6918934.809891188),ANGIO,ANGIO,ZOSMA
0.014997713,0.012321498,0.014350568,0.0021340344,0.0024723462,0.004367699,0.0050902013,0.004444141,0.003988548,0.0005757233,0.00090332696,POINT (327604.9933340888 6918925.017987988),ANGIO,ANGIO,ZOSMA
0.014997713,0.010649845,0.013089476,-0.0008553217,0.0013240064,0.0039176387,0.004873849,0.003990411,0.003883265,0.0003611046,-1.067506e-05,POINT (327604.9855283295 6918914.801510981),ANGIO,ANGIO,ZOSMA
0.014997713,0.010778463,0.01170191,0.0017891666,0.0013240064,0.0039176387,0.004873849,0.0036501,0.003883265,0.0003611046,-1.067506e-05,POINT (327604.9996244551 6918905.009607881),ANGIO,ANGIO,ZOSMA
0.014860843,0.010008331,0.011829014,0.00018007896,0.0024727522,0.0026801995,0.00465777,0.0031965743,0.0039887535,0.0003611732,-0.00046764422,POINT (327604.99182582594 6918894.793130976),ALGAE,BROWN,
0.014860843,0.012065984,0.011324368,0.0010998802,0.0024727522,0.0026801995,0.00465777,0.002629351,0.0039887535,0.0003611732,-0.00046764422,POINT (327605.00592891383 6918885.001227975),ALGAE,BROWN,
0.014860843,0.011294501,0.011198199,0.00052501843,0.0021282665,0.0031303165,0.004225049,0.0038772074,0.004199317,-0.00017538198,-0.00012488628,POINT (327605.0200354413 6918875.209325026),ALGAE,BROWN,
0.029305741,0.02104628,0.036993682,0.028871244,0.043256897,0.062144335,0.05549319,0.06667418,0.06271106,0.038640227,0.024658939,POINT (327614.98533369874 6919174.81621731),ROCK,GRAVEL,GRAVEL
0.029305741,0.015270632,0.025431138,0.013389567,0.043256897,0.062144335,0.05549319,0.03955719,0.06271106,0.038640227,0.024658939,POINT (327614.99936870625 6919165.02431337),ROCK,GRAVEL,GRAVEL
0.029305741,0.014114375,0.022788191,0.010634101,0.01635413,0.017072344,0.025407538,0.030618208,0.02061199,0.011303983,0.005358595,POINT (327614.99150805414 6919154.807835547),ALGAE,BROWN,ASCNO
0.029305741,0.011929302,0.02014388,0.006039531,0.01635413,0.017072344,0.025407538,0.017594257,0.02061199,0.011303983,0.005358595,POINT (327615.005550024 6919145.015931704),ALGAE,BROWN,
0.0144325495,0.01334495,0.016364867,0.0054655173,0.0121114515,0.011789832,0.013199546,0.011814271,0.015038007,0.005296657,0.0026168989,POINT (327614.99769650213 6919134.799453983),ALGAE,BROWN,
0.0144325495,0.013087892,0.015482473,0.0039715976,0.0121114515,0.011789832,0.013199546,0.01113407,0.015038007,0.005296657,0.0026168989,POINT (327615.0117454344 6919125.007550242),ALGAE,BROWN,
0.0144325495,0.010001826,0.01497818,0.0020175937,0.00648918,0.006729197,0.009848053,0.009206633,0.008619554,0.0039018714,0.0037593145,POINT (327614.9792454372 6919114.79234421),ALGAE,BROWN,SACLA
0.0144325495,0.010387732,0.01598671,0.002132549,0.00648918,0.006729197,0.009848053,0.008412895,0.008619554,0.0039018714,0.0037593145,POINT (327614.9933012596 6919105.000440567),ALGAE,BROWN,SACLA
0.0144325495,0.012702289,0.014726017,0.0013278287,0.0043081706,0.0074040946,0.00855043,0.009660174,0.0079880655,0.0030435012,0.0023884117,POINT (327615.00736052135 6919095.208536974),ALGAE,BROWN,
0.0144325495,0.011030813,0.01396945,0.0008679548,0.0043081706,0.0074040946,0.00855043,0.0068252673,0.0079880655,0.0030435012,0.0023884117,POINT (327614.9995247077 6919084.992059507),ALGAE,BROWN,
0.014992673,0.011803966,0.01409649,0.002018089,0.0029308286,0.0056045987,0.007577392,0.0067120884,0.007356746,0.002721672,0.0012459918,POINT (327615.0135909318 6919075.2001560135),SEDIMENT,SAND,SAND
0.014992673,0.0137321055,0.014348683,0.0016732154,0.0029308286,0.0056045987,0.007577392,0.0076193367,0.007356746,0.002721672,0.0012459918,POINT (327615.0057622484 6919064.983678646),ALGAE,BROWN,
0.014992673,0.013475075,0.016113697,0.0031675622,0.0022418767,0.00436703,0.0073610856,0.0062584365,0.0064094122,0.0023997717,0.0006747486,POINT (327614.987359761 6919044.976569573),ALGAE,BROWN,SACLA
0.014992673,0.012061117,0.012709196,0.0037422343,0.003045648,0.0051545934,0.0063876705,0.0052376683,0.005883087,0.0023997717,-0.0006962736,POINT (327615.0014398376 6919035.184666276),ANGIO,ANGIO,ZOSMA
0.014992673,0.012703903,0.013213706,0.0028227386,0.003045648,0.0051545934,0.0063876705,0.0062584365,0.005883087,0.0023997717,-0.0006962736,POINT (327614.99362533947 6919024.968189117),ANGIO,ANGIO,ZOSMA
0.015273936,0.014247718,0.015862532,0.002823233,0.003160874,0.005267432,0.0060634534,0.0059184227,0.005146398,0.0016487213,-0.000581979,POINT (327615.0077123784 6919015.176285922),ANGIO,ANGIO,ZOSMA
0.015273936,0.014890098,0.020524519,0.0029381763,0.003160874,0.005267432,0.0060634534,0.0053513227,0.005146398,0.0016487213,-0.000581979,POINT (327614.99990501045 6919004.959808861),SEDIMENT,SAND,SAND
0.015273936,0.016046096,0.020524519,0.002823233,0.0032756922,0.0044798786,0.0068205846,0.004557339,0.005778023,0.0016487213,0.0004462887,POINT (327615.01399901166 6918995.1679057665),SEDIMENT,SAND,SAND
0.015273936,0.018100277,0.023420367,0.002823233,0.003160874,0.0042548534,0.004873574,0.0050110486,0.005146398,0.0018633287,0.00033203853,POINT (327614.9878519187 6918964.94432053),SEDIMENT,SAND,SAND
0.014997713,0.016561368,0.02090326,0.0030536102,0.0032760997,0.0044802115,0.0057392283,0.004784428,0.005251875,0.0015414848,0.0007890779,POINT (327615.00195977243 6918955.1524176365),SEDIMENT,SAND,SAND
0.014997713,0.015405541,0.018383984,0.0017891666,0.0032760997,0.0044802115,0.0057392283,0.0038769743,0.005251875,0.0015414848,0.0007890779,POINT (327614.99417371966 6918944.935940882),ALGAE,BROWN,
0.014997713,0.014634773,0.017879985,0.0023639374,0.0024723462,0.004367699,0.0050902013,0.003309782,0.003988548,0.0005757233,0.00090332696,POINT (327615.00828853564 6918935.144038083),ANGIO,ANGIO,ZOSMA
0.014997713,0.010521231,0.014602748,0.0022489878,0.0024723462,0.004367699,0.0050902013,0.0034232216,0.003988548,0.0005757233,0.00090332696,POINT (327615.00050961325 6918924.927561433),ALGAE,BROWN,
0.014997713,0.01155007,0.012584951,0.0016742066,0.0013240064,0.0039176387,0.004873849,0.003309782,0.003883265,0.0003611046,-1.067506e-05,POINT (327615.01463139127 6918915.1356587345),ANGIO,ANGIO,ZOSMA
0.014997713,0.011935796,0.011449587,0.0030536102,0.0013240064,0.0039176387,0.004873849,0.0036501,0.003883265,0.0003611046,-1.067506e-05,POINT (327615.00685959915 6918904.919182189),ANGIO,ANGIO,ZOSMA
0.014860843,0.0119374115,0.011702857,0.0007549677,0.0024727522,0.0026801995,0.00465777,0.0041040774,0.0039887535,0.0003611732,-0.00046764422,POINT (327614.9963331132 6918895.128551156),ALGAE,BROWN,
0.014860843,0.013222894,0.012712032,0.0016747023,0.0024727522,0.0026801995,0.00465777,0.004444374,0.0039887535,0.0003611732,-0.00046764422,POINT (327614.9885683758 6918884.912074708),ALGAE,BROWN,
0.029305741,0.03691297,0.04915636,0.04192114,0.06289666,0.11903524,0.116386645,0.096434556,0.14567824,0.07643122,0.051821373,POINT (327625.01366117946 6919175.150384139),ROCK,COBBLE,COBBLE
0.029305741,0.017967112,0.02945586,0.019127047,0.06289666,0.11903524,0.116386645,0.042497724,0.14567824,0.07643122,0.051821373,POINT (327625.00582736486 6919164.93390667),ROCK,GRAVEL,GRAVEL
0.029305741,0.017196892,0.024550313,0.011437879,0.026437758,0.029762287,0.035984475,0.0322028,0.029651936,0.019347264,0.015295595,POINT (327624.9952416809 6919155.14327475),ROCK,COBBLE,COBBLE
0.029305741,0.013471841,0.022284621,0.007992547,0.026437758,0.029762287,0.035984475,0.024504311,0.029651936,0.019347264,0.015295595,POINT (327624.98741492117 6919144.926797383),ALGAE,BROWN,
0.0144325495,0.011545199,0.018507177,0.0077632973,0.01784486,0.02516014,0.023248013,0.016687958,0.023766348,0.0060476633,0.0038735538,POINT (327625.0014894341 6919135.134894041),ALGAE,BROWN,
0.0144325495,0.012059501,0.015860656,0.005350608,0.01784486,0.02516014,0.023248013,0.010453833,0.023766348,0.0060476633,0.0038735538,POINT (327624.99366980465 6919124.918416778),ALGAE,BROWN,
0.0144325495,0.008457775,0.014221651,0.0030521278,0.005226555,0.006504222,0.008334146,0.009660174,0.00893529,0.005296657,0.0036450739,POINT (327625.00775128003 6919115.126513538),ALGAE,BROWN,SACLA
0.0144325495,0.011416607,0.013717238,0.0025923515,0.005226555,0.006504222,0.008334146,0.009093246,0.00893529,0.005296657,0.0036450739,POINT (327624.9999387809 6919104.910036375),ALGAE,BROWN,SACLA
0.0144325495,0.013601981,0.012329839,0.0016727197,0.0027007773,0.006504222,0.00800971,0.008072706,0.009461495,0.004116459,0.001588694,POINT (327625.0140272185 6919095.118133235),SEDIMENT,SAND,SAND
0.0144325495,0.011545199,0.013086648,0.0020175937,0.0027007773,0.006504222,0.00800971,0.0068252673,0.009461495,0.004116459,0.001588694,POINT (327625.0062218496 6919084.901656174),ALGAE,BROWN,
0.014992673,0.013475075,0.012709196,0.0016732154,0.0032752869,0.0057170982,0.0067121508,0.0064852657,0.0070409775,0.0031508661,0.0017029799,POINT (327624.9956633521 6919075.111024644),ALGAE,BROWN,
0.014992673,0.015145409,0.013970389,0.0010983914,0.0032752869,0.0057170982,0.0067121508,0.005351091,0.0070409775,0.0031508661,0.0017029799,POINT (327624.9878650381 6919064.894547684),SEDIMENT,SAND,SAND
0.014992673,0.015145409,0.015735533,0.003282501,0.002356705,0.0056045987,0.006820309,0.0064852657,0.006198883,0.0026143722,0.0014744867,POINT (327624.99417614413 6919044.886167885),ANGIO,ANGIO,ZOSMA
0.014992673,0.012446798,0.013592061,0.0022479978,0.0036197298,0.0051545934,0.0067121508,0.0058047716,0.005462011,0.0017559569,0.0006747486,POINT (327625.00828539644 6919035.094265046),ANGIO,ANGIO,ZOSMA
0.014992673,0.012703903,0.015231266,0.0027077913,0.0036197298,0.0051545934,0.0067121508,0.0061450223,0.005462011,0.0017559569,0.0006747486,POINT (327625.00050134276 6919024.8777882885),ALGAE,BROWN,SACLA
0.015273936,0.015532372,0.01926494,0.0031680563,0.0029312342,0.005379933,0.005630786,0.0059184227,0.004830575,0.0015414167,0.00056053896,POINT (327625.0146175574 6919015.085885549),ALGAE,BROWN,SACLA
0.015273936,0.019126918,0.022035593,0.0023634424,0.0029312342,0.005379933,0.005630786,0.0053513227,0.004830575,0.0015414167,0.00056053896,POINT (327624.98218621826 6919004.870680397),SEDIMENT,SAND,SAND
0.015273936,0.015018565,0.020398576,0.0022484928,0.0027015891,0.0044798786,0.0067124264,0.005464744,0.004093626,0.0013268064,0.0010175358,POINT (327624.996309323 6918995.078777756),ALGAE,BROWN,SACLA
0.015273936,0.016431345,0.02065046,0.002593341,0.0027015891,0.0044798786,0.0067124264,0.0059184227,0.004093626,0.0013268064,0.0010175358,POINT (327624.9885394543 6918984.862301204),ALGAE,BROWN,SACLA
0.015273936,0.018100277,0.023042744,0.0019036296,0.0033905073,0.004029821,0.0045490386,0.005124477,0.0047253007,0.0011121938,0.0007890379,POINT (327624.99490678275 6918964.853922215),SEDIMENT,SAND,SAND
0.014997713,0.016818173,0.021784715,0.0029386706,0.002931642,0.004592723,0.0047656726,0.004670999,0.0051466017,0.001112262,0.0013603192,POINT (327625.0090438118 6918955.062019769),SEDIMENT,SAND,SAND
0.014997713,0.017460078,0.02102919,0.0027087803,0.002931642,0.004592723,0.0047656726,0.0042172773,0.0051466017,0.001112262,0.0013603192,POINT (327625.0012882035 6918944.845543422),ALGAE,BROWN,
0.014997713,0.01579085,0.019391844,0.0030536102,0.00212786,0.0042551868,0.0036838423,0.0035366623,0.004199112,0.0006830322,-1.067506e-05,POINT (327624.99077726423 6918935.054912575),ALGAE,BROWN,
0.014997713,0.0128356945,0.015737412,0.0022489878,0.00212786,0.0042551868,0.0036838423,0.0038769743,0.004199112,0.0006830322,-1.067506e-05,POINT (327624.98302871065 6918924.83843633),ALGAE,BROWN,
0.014997713,0.012192935,0.013593948,0.0012143522,0.0013240064,0.0041426714,0.0046574925,0.0042172773,0.003883265,0.0003611046,-0.00046768496,POINT (327624.9971795921 6918915.046534087),ALGAE,BROWN,
0.014997713,0.011807218,0.013215595,0.001559247,0.0013240064,0.0041426714,0.0046574925,0.0043307105,0.003883265,0.0003611046,-0.00046768496,POINT (327624.9894381686 6918904.830057943),ANGIO,ANGIO,ZOSMA
0.014860843,0.012065984,0.012459754,0.0016747023,0.0024727522,0.0041430066,0.005090478,0.004330943,0.0038834705,0.00025386293,0.000103616905,POINT (327625.0035960123 6918895.038155798),ANGIO,ANGIO,ZOSMA
0.014860843,0.013351419,0.01346878,0.0017896622,0.0024727522,0.0041430066,0.005090478,0.004330943,0.0038834705,0.00025386293,0.000103616905,POINT (327624.995861719 6918884.821679757),ANGIO,ANGIO,ZOSMA
0.014860843,0.011423096,0.010945852,0.0006399929,0.0013244136,0.0033553664,0.004008682,0.004444374,0.0029358915,-0.00039000777,0.0011318639,POINT (327625.0100265248 6918875.029777712),ALGAE,BROWN,
0.029305741,0.055123057,0.0681573,0.06407949,0.06289666,0.11903524,0.116386645,0.17477635,0.14567824,0.07643122,0.051821373,POINT (327634.99543481355 6919175.061278433),ROCK,COBBLE,COBBLE
0.029305741,0.027068613,0.04238897,0.036772426,0.06289666,0.11903524,0.116386645,0.07705333,0.14567824,0.07643122,0.051821373,POINT (327634.98763136857 6919164.84480137),ROCK,COBBLE,COBBLE
0.029305741,0.01591283,0.025305314,0.016258828,0.026437758,0.029762287,0.035984475,0.049506966,0.029651936,0.019347264,0.015295595,POINT (327635.0017280951 6919155.052898382),ROCK,GRAVEL,GRAVEL
0.029305741,0.013600359,0.023795191,0.012241575,0.026437758,0.029762287,0.035984475,0.044420004,0.029651936,0.019347264,0.015295595,POINT (327634.9939317802 6919144.836421422),ALGAE,BROWN,
0.0144325495,0.011416607,0.020396715,0.00879708,0.01784486,0.02516014,0.023248013,0.03322157,0.023766348,0.0060476633,0.0038735538,POINT (327635.0080354692 6919135.044518536),ALGAE,BROWN,
0.0144325495,0.012573739,0.017121077,0.0039715976,0.01784486,0.02516014,0.023248013,0.01113407,0.023766348,0.0060476633,0.0038735538,POINT (327635.00024628453 6919124.828041676),ALGAE,BROWN,
0.0144325495,0.009615869,0.013086648,0.0030521278,0.005226555,0.006504222,0.008334146,0.01113407,0.00893529,0.005296657,0.0036450739,POINT (327634.98970333405 6919115.037410332),ALGAE,BROWN,SACLA
0.0144325495,0.01218807,0.011194413,0.002822244,0.005226555,0.006504222,0.008334146,0.00954679,0.00893529,0.005296657,0.0036450739,POINT (327634.98192120425 6919104.820933574),ALGAE,BROWN,
0.0144325495,0.013730494,0.012329839,0.002132549,0.0027007773,0.006504222,0.00800971,0.0078459075,0.009461495,0.004116459,0.001588694,POINT (327634.9960387455 6919095.029030889),ALGAE,BROWN,
0.0144325495,0.013987506,0.01220369,0.0020175937,0.0027007773,0.006504222,0.00800971,0.0071654897,0.009461495,0.004116459,0.001588694,POINT (327634.9882637459 6919084.812554232),ALGAE,BROWN,
0.014992673,0.013475075,0.013213706,0.0010983914,0.0032752869,0.0057170982,0.0067121508,0.007052312,0.0070409775,0.0031508661,0.0017029799,POINT (327635.0023882493 6919075.020651643),SEDIMENT,SAND,SAND
0.014992673,0.013089505,0.013970389,0.0017881757,0.0032752869,0.0057170982,0.0067121508,0.006598676,0.0070409775,0.0031508661,0.0017029799,POINT (327634.99462038 6919064.804175091),SEDIMENT,SAND,SAND
